entity,entityLabel,category,property,propertyLabel,value,unitLabel,sitelinks
http://www.wikidata.org/entity/Q524723,Q524723,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.86,solar mass,18
http://www.wikidata.org/entity/Q3772304,Gliese 775,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.77,solar mass,12
http://www.wikidata.org/entity/Q1514419,Macondo,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.7,solar mass,14
http://www.wikidata.org/entity/Q855428,Kepler-6,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.21,solar mass,16
http://www.wikidata.org/entity/Q926610,Ross 128,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.168,solar mass,34
http://www.wikidata.org/entity/Q403288,Kepler-36,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.03,solar mass,11
http://www.wikidata.org/entity/Q794095,Rho Coronae Borealis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.99,solar mass,16
http://www.wikidata.org/entity/Q1154726,Q1154726,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.21,solar mass,14
http://www.wikidata.org/entity/Q1347965,Q1347965,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.22,solar mass,19
http://www.wikidata.org/entity/Q1090466,MOA-2007-BLG-192L,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.28,solar mass,11
http://www.wikidata.org/entity/Q1353978,Kepler-7,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.36,solar mass,18
http://www.wikidata.org/entity/Q284836,91 Aquarii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.4,solar mass,19
http://www.wikidata.org/entity/Q272242,83 Leonis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.83,solar mass,17
http://www.wikidata.org/entity/Q611329,Iota Draconis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.4,solar mass,21
http://www.wikidata.org/entity/Q637760,OGLE-2005-BLG-169L,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.69,solar mass,12
http://www.wikidata.org/entity/Q1418245,Q1418245,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.18,solar mass,11
http://www.wikidata.org/entity/Q1293042,WASP-3,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.26,solar mass,11
http://www.wikidata.org/entity/Q955530,Gliese 849,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.49,solar mass,19
http://www.wikidata.org/entity/Q1140856,Gliese 777,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.98,solar mass,21
http://www.wikidata.org/entity/Q1189906,Q1189906,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.2,solar mass,12
http://www.wikidata.org/entity/Q1347727,Epsilon Draconis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.7,solar mass,15
http://www.wikidata.org/entity/Q1028837,Sigma Hydrae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,3.07,solar mass,15
http://www.wikidata.org/entity/Q584842,OGLE-TR-111,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.78,solar mass,14
http://www.wikidata.org/entity/Q1195014,GSC 02652-01324,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.896,solar mass,12
http://www.wikidata.org/entity/Q1104070,COROT-2,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.972,solar mass,11
http://www.wikidata.org/entity/Q1366241,Alpha Circini,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.6,Earth mass,23
http://www.wikidata.org/entity/Q432400,Q432400,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.69,solar mass,15
http://www.wikidata.org/entity/Q1340290,WASP-11/HAT-P-10,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.46,Jupiter mass,16
http://www.wikidata.org/entity/Q868692,Van Maanen's star,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.7,solar mass,30
http://www.wikidata.org/entity/Q1367631,Q1367631,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.79,solar mass,12
http://www.wikidata.org/entity/Q1077664,LHS 292,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.08,solar mass,22
http://www.wikidata.org/entity/Q238270,4 Ursae Majoris,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.234,solar mass,15
http://www.wikidata.org/entity/Q1153697,Q1153697,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.8,Earth mass,16
http://www.wikidata.org/entity/Q1195694,82 G. Eridani,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.7,solar mass,23
http://www.wikidata.org/entity/Q1062596,Luyten's Star,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.0297,Jupiter mass,30
http://www.wikidata.org/entity/Q1149521,L 1159-16,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.14,solar mass,20
http://www.wikidata.org/entity/Q1154105,Q1154105,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.24,solar mass,16
http://www.wikidata.org/entity/Q1077243,Lucilinburhuc,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.02,solar mass,11
http://www.wikidata.org/entity/Q285279,Tau1 Gruis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.3,solar mass,14
http://www.wikidata.org/entity/Q1077670,Iota Horologii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.11,solar mass,19
http://www.wikidata.org/entity/Q4039833,HD 100546 d,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,8.5,Jupiter mass,20
http://www.wikidata.org/entity/Q1367671,Q1367671,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.87,solar mass,15
http://www.wikidata.org/entity/Q1328350,NGC 3603-A1,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,84,solar mass,17
http://www.wikidata.org/entity/Q722454,Q722454,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.12,solar mass,11
http://www.wikidata.org/entity/Q236654,47 Ursae Majoris,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.08,solar mass,26
http://www.wikidata.org/entity/Q764308,OGLE-2005-BLG-390L,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.22,solar mass,14
http://www.wikidata.org/entity/Q1209083,Psi Andromedae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,5.4,solar mass,15
http://www.wikidata.org/entity/Q1153018,DENIS 0255-4700,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.05,solar mass,18
http://www.wikidata.org/entity/Q1347243,Lambda Draconis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.7,solar mass,15
http://www.wikidata.org/entity/Q830868,Beta Doradus,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,6.5,solar mass,15
http://www.wikidata.org/entity/Q1154095,Q1154095,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.85,solar mass,14
http://www.wikidata.org/entity/Q1154120,Kruger 60,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.271,solar mass,20
http://www.wikidata.org/entity/Q657969,XO-3,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.41,solar mass,12
http://www.wikidata.org/entity/Q1200173,Q1200173,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.99,solar mass,11
http://www.wikidata.org/entity/Q1062596,Luyten's Star,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.257,solar mass,30
http://www.wikidata.org/entity/Q1327702,Q1327702,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.9,solar mass,14
http://www.wikidata.org/entity/Q356632,Xi Andromedae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.5,solar mass,22
http://www.wikidata.org/entity/Q669989,GJ 1061,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.113,solar mass,23
http://www.wikidata.org/entity/Q845609,Q845609,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.11,solar mass,15
http://www.wikidata.org/entity/Q926183,Cygnus OB2 #12,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,110,solar mass,22
http://www.wikidata.org/entity/Q589432,Gliese 687,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.401,solar mass,21
http://www.wikidata.org/entity/Q1327722,DENIS 1048-3956,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.07,solar mass,16
http://www.wikidata.org/entity/Q4348507,21 Canum Venaticorum,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.73,solar mass,11
http://www.wikidata.org/entity/Q1104070,COROT-2,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.08,solar mass,11
http://www.wikidata.org/entity/Q1340175,Q1340175,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2,solar mass,13
http://www.wikidata.org/entity/Q536922,Phi Velorum,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,10.1,solar mass,16
http://www.wikidata.org/entity/Q1196515,Beta Arae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,8.21,solar mass,25
http://www.wikidata.org/entity/Q1194221,Gliese 682,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.27,solar mass,17
http://www.wikidata.org/entity/Q1276434,EV Lacertae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.16,solar mass,18
http://www.wikidata.org/entity/Q1197298,Wolf 1061,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.26,solar mass,22
http://www.wikidata.org/entity/Q1193097,AG Carinae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,55,solar mass,20
http://www.wikidata.org/entity/Q1185744,HD 154345,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.88,solar mass,12
http://www.wikidata.org/entity/Q1327920,HD 219134,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.81,solar mass,21
http://www.wikidata.org/entity/Q3772304,Gliese 775,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.68,solar mass,12
http://www.wikidata.org/entity/Q1052081,p Velorum,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.13,solar mass,13
http://www.wikidata.org/entity/Q1154982,Gliese 433,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.48,solar mass,15
http://www.wikidata.org/entity/Q1509518,Xi Aquilae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.2,solar mass,16
http://www.wikidata.org/entity/Q1328338,Wolf 424,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.08,solar mass,18
http://www.wikidata.org/entity/Q926610,Ross 128,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.156,solar mass,34
http://www.wikidata.org/entity/Q586183,Q586183,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.95,solar mass,12
http://www.wikidata.org/entity/Q611552,Ross 154,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.17,solar mass,32
http://www.wikidata.org/entity/Q1367410,Iota Pegasi,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.33,solar mass,16
http://www.wikidata.org/entity/Q1071735,Q1071735,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.1,solar mass,14
http://www.wikidata.org/entity/Q1460292,HD 130322,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.79,solar mass,13
http://www.wikidata.org/entity/Q1349503,Gliese 758,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.97,solar mass,13
http://www.wikidata.org/entity/Q794095,Rho Coronae Borealis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.91,solar mass,16
http://www.wikidata.org/entity/Q379214,Alpha Sagittae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,4.11,solar mass,19
http://www.wikidata.org/entity/Q1005366,Xi Aquarii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.9,solar mass,17
http://www.wikidata.org/entity/Q1152871,42 Draconis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.98,solar mass,14
http://www.wikidata.org/entity/Q249301,6 Cassiopeiae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,22,solar mass,11
http://www.wikidata.org/entity/Q603764,52 Cygni,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.07,solar mass,11
http://www.wikidata.org/entity/Q269233,RW Cephei,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,13.9,solar mass,23
http://www.wikidata.org/entity/Q1326441,Q1326441,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.125,solar mass,11
http://www.wikidata.org/entity/Q1464492,HD 12661,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.07,solar mass,17
http://www.wikidata.org/entity/Q4046270,PV Telescopii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.94,solar mass,14
http://www.wikidata.org/entity/Q1382925,Q1382925,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.92,solar mass,12
http://www.wikidata.org/entity/Q18356773,Q18356773,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.43,solar mass,12
http://www.wikidata.org/entity/Q3232710,Mu Aurigae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.09,solar mass,13
http://www.wikidata.org/entity/Q3239119,Nu Aquilae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,12.5,solar mass,15
http://www.wikidata.org/entity/Q1571090,Tau Scorpii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,15,solar mass,18
http://www.wikidata.org/entity/Q2758200,Beta Pavonis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.51,solar mass,13
http://www.wikidata.org/entity/Q3291470,Mu Aquarii,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.8,solar mass,15
http://www.wikidata.org/entity/Q2399736,65 Andromedae,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.63,solar mass,11
http://www.wikidata.org/entity/Q1749122,Zeta Monocerotis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,6.2,solar mass,11
http://www.wikidata.org/entity/Q3304177,Chi Serpentis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.11,solar mass,11
http://www.wikidata.org/entity/Q1563085,HD 108147,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.19,solar mass,15
http://www.wikidata.org/entity/Q2664781,HAT-P-11,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.809,solar mass,11
http://www.wikidata.org/entity/Q14914807,UY Scuti,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,32,solar mass,49
http://www.wikidata.org/entity/Q5880926,AC 54 1646-56,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.3,solar mass,11
http://www.wikidata.org/entity/Q5652679,59 Virginis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.22,solar mass,14
http://www.wikidata.org/entity/Q2072696,HD 129116,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,5.5,solar mass,14
http://www.wikidata.org/entity/Q1563195,Q1563195,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.88,solar mass,13
http://www.wikidata.org/entity/Q1519583,Q1519583,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.874,solar mass,11
http://www.wikidata.org/entity/Q1652022,Q1652022,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.9,solar mass,13
http://www.wikidata.org/entity/Q1531406,Gliese 176,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.49,solar mass,15
http://www.wikidata.org/entity/Q2983139,11 Ursae Minoris,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.7,solar mass,13
http://www.wikidata.org/entity/Q2983139,11 Ursae Minoris,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.8,solar mass,13
http://www.wikidata.org/entity/Q2983139,11 Ursae Minoris,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.78,solar mass,13
http://www.wikidata.org/entity/Q60531946,Q60531946,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.76,solar mass,12
http://www.wikidata.org/entity/Q1562751,Dombay,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.917,solar mass,11
http://www.wikidata.org/entity/Q18074524,Gliese 357,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.342,solar mass,15
http://www.wikidata.org/entity/Q15920617,Gar,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.323,solar mass,11
http://www.wikidata.org/entity/Q1563258,Q1563258,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1,solar mass,13
http://www.wikidata.org/entity/Q1753582,BD+20°2457,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.8,solar mass,12
http://www.wikidata.org/entity/Q1563394,Q1563394,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1,solar mass,12
http://www.wikidata.org/entity/Q3178157,75 Ceti,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.49,solar mass,11
http://www.wikidata.org/entity/Q3195371,Kepler-18,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.97,solar mass,12
http://www.wikidata.org/entity/Q19363183,Q19363183,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.54,solar mass,14
http://www.wikidata.org/entity/Q11400995,Q11400995,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.69,solar mass,24
http://www.wikidata.org/entity/Q16389425,Q16389425,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.54,solar mass,23
http://www.wikidata.org/entity/Q1739143,Q1739143,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.043,solar mass,17
http://www.wikidata.org/entity/Q2634622,Q2634622,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.29,solar mass,15
http://www.wikidata.org/entity/Q20726336,Q20726336,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.04,solar mass,28
http://www.wikidata.org/entity/Q2601467,Kepler-19,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.94,solar mass,13
http://www.wikidata.org/entity/Q2510094,Q2510094,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.832,solar mass,14
http://www.wikidata.org/entity/Q1563353,HD 47536,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.94,solar mass,12
http://www.wikidata.org/entity/Q2608476,24 Boötis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.99,solar mass,11
http://www.wikidata.org/entity/Q2298173,Kepler-9,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.02,solar mass,19
http://www.wikidata.org/entity/Q2535232,Q2535232,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.8,solar mass,14
http://www.wikidata.org/entity/Q2568864,Psi Draconis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.19,solar mass,15
http://www.wikidata.org/entity/Q2572936,Sharjah,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.49,solar mass,12
http://www.wikidata.org/entity/Q1562755,HAT-P-4,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.26,solar mass,14
http://www.wikidata.org/entity/Q1563714,Q1563714,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.99,solar mass,12
http://www.wikidata.org/entity/Q4643833,7 Camelopardalis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,3.1,solar mass,11
http://www.wikidata.org/entity/Q1563079,HD 107148,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.12,solar mass,14
http://www.wikidata.org/entity/Q1563097,Q1563097,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.78,solar mass,11
http://www.wikidata.org/entity/Q2422781,Sigma Boötis,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,1.7,solar mass,13
http://www.wikidata.org/entity/Q2715786,Iota Capricorni,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.89,solar mass,14
http://www.wikidata.org/entity/Q2661089,Nu2 Lupi,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,0.02725,Jupiter mass,14
http://www.wikidata.org/entity/Q2526773,Kappa Geminorum,Science,http://www.wikidata.org/prop/direct/P2067,http://www.wikidata.org/prop/direct/P2067,2.07,solar mass,15
